customer_id,recency,frequency,monetary,R,F,M,rfm_score,segment
CUST_05338,193,1,68.0,2,1,2,5,One-Time Buyer
CUST_05339,277,1,136.0,1,1,4,6,One-Time Buyer
CUST_05340,6,8,670.16,5,5,5,15,Champion
CUST_05341,363,1,110.0,1,1,4,6,One-Time Buyer
CUST_05342,119,1,130.54,4,1,4,9,New Customer
CUST_05343,137,1,126.85,3,1,4,8,One-Time Buyer
CUST_05344,182,1,68.0,2,1,2,5,One-Time Buyer
CUST_05345,29,1,64.66,5,1,2,8,New Customer
CUST_05346,148,2,116.02000000000001,3,5,4,12,Loyal Customer
CUST_05347,334,1,149.26,1,1,4,6,One-Time Buyer
CUST_05348,215,1,160.0,2,1,4,7,One-Time Buyer
CUST_05349,307,1,72.08,1,1,2,4,One-Time Buyer
CUST_05350,298,1,185.75,1,1,5,7,One-Time Buyer
CUST_05351,299,1,123.2,1,1,4,6,One-Time Buyer
CUST_05352,265,1,30.31,1,1,1,3,One-Time Buyer
CUST_05353,128,2,108.0,3,5,4,12,Loyal Customer
CUST_05354,8,1,94.16,5,1,3,9,New Customer
CUST_05355,334,1,68.0,1,1,2,4,One-Time Buyer
CUST_05356,47,1,83.85,5,1,3,9,New Customer
CUST_05357,151,1,56.03,3,1,1,5,One-Time Buyer
CUST_05358,129,1,8.71,3,1,1,5,One-Time Buyer
CUST_05359,187,1,29.68,2,1,1,4,One-Time Buyer
CUST_05360,86,1,63.08,4,1,2,7,New Customer
CUST_05361,47,1,78.0,5,1,3,9,New Customer
CUST_05362,299,1,63.16,1,1,2,4,One-Time Buyer
CUST_05363,103,1,69.0,4,1,2,7,New Customer
CUST_05364,256,2,252.0,2,5,5,12,At Risk
CUST_05365,350,2,353.47,1,5,5,11,At Risk
CUST_05366,298,1,107.86,1,1,4,6,One-Time Buyer
CUST_05367,75,5,388.04,5,5,5,15,Champion
CUST_05368,176,2,142.0,3,5,4,12,Loyal Customer
CUST_05369,256,1,37.07,2,1,1,4,One-Time Buyer
CUST_05370,75,1,74.0,5,1,2,8,New Customer
CUST_05371,173,1,5.0,3,1,1,5,One-Time Buyer
CUST_05372,25,2,240.19,5,5,5,15,Champion
CUST_05373,137,1,136.64,3,1,4,8,One-Time Buyer
CUST_05374,138,1,124.0,3,1,4,8,One-Time Buyer
CUST_05375,3,1,79.02,5,1,3,9,New Customer
CUST_05376,215,1,120.68,2,1,4,7,One-Time Buyer
CUST_05377,271,1,68.0,1,1,2,4,One-Time Buyer
CUST_05378,178,1,65.48,2,1,2,5,One-Time Buyer
CUST_05379,234,1,63.66,2,1,2,5,One-Time Buyer
CUST_05380,47,1,74.36,5,1,3,9,New Customer
CUST_05381,137,1,73.96,3,1,2,6,One-Time Buyer
CUST_05382,152,1,142.04,3,1,4,8,One-Time Buyer
CUST_05383,329,2,286.0,1,5,5,11,At Risk
CUST_05384,47,3,234.0,5,5,5,15,Champion
CUST_05385,54,2,222.0,5,5,5,15,Champion
CUST_05386,257,1,68.0,2,1,2,5,One-Time Buyer
CUST_05387,258,1,28.0,2,1,1,4,One-Time Buyer
CUST_05388,125,1,25.25,4,1,1,6,New Customer
CUST_05389,40,1,97.0,5,1,3,9,New Customer
CUST_05390,334,1,106.0,1,1,4,6,One-Time Buyer
CUST_05391,47,1,160.5,5,1,4,10,New Customer
CUST_05392,57,1,98.0,5,1,3,9,New Customer
CUST_05393,143,2,224.13000000000002,3,5,5,13,Loyal Customer
CUST_05394,225,1,30.45,2,1,1,4,One-Time Buyer
CUST_05395,145,1,56.06,3,1,1,5,One-Time Buyer
CUST_05396,186,1,68.0,2,1,2,5,One-Time Buyer
CUST_05397,334,1,144.56,1,1,4,6,One-Time Buyer
CUST_05398,57,1,92.18,5,1,3,9,New Customer
CUST_05399,156,1,68.0,3,1,2,6,One-Time Buyer
CUST_05400,158,1,88.69,3,1,3,7,One-Time Buyer
CUST_05401,306,1,62.0,1,1,2,4,One-Time Buyer
CUST_05402,307,1,86.08,1,1,3,5,One-Time Buyer
CUST_05403,75,1,79.74,5,1,3,9,New Customer
CUST_05404,323,1,72.0,1,1,2,4,One-Time Buyer
CUST_05405,334,1,68.0,1,1,2,4,One-Time Buyer
CUST_05406,221,1,86.12,2,1,3,6,One-Time Buyer
CUST_05407,132,1,30.0,3,1,1,5,One-Time Buyer
CUST_05408,28,1,98.0,5,1,3,9,New Customer
CUST_05409,256,1,23.0,2,1,1,4,One-Time Buyer
CUST_05410,75,2,360.4,5,5,5,15,Champion
CUST_05411,136,2,70.48,3,5,2,10,Loyal Customer
CUST_05412,103,2,166.0,4,5,4,13,Champion
CUST_05413,122,2,245.88,4,5,5,14,Champion
CUST_05414,242,1,28.0,2,1,1,4,One-Time Buyer
CUST_05415,194,2,146.54,2,5,4,11,At Risk
CUST_05416,168,1,34.0,3,1,1,5,One-Time Buyer
CUST_05417,75,1,74.0,5,1,2,8,New Customer
CUST_05418,75,1,69.0,5,1,2,8,New Customer
CUST_05419,47,2,161.12,5,5,4,14,Champion
CUST_05420,126,4,466.4,4,5,5,14,Champion
CUST_05421,147,1,74.63,3,1,3,7,One-Time Buyer
CUST_05422,104,1,61.46,4,1,2,7,New Customer
CUST_05423,320,1,55.38,1,1,1,3,One-Time Buyer
CUST_05424,238,1,111.28,2,1,4,7,One-Time Buyer
CUST_05425,75,2,158.74,5,5,4,14,Champion
CUST_05426,86,1,73.8,4,1,2,7,New Customer
CUST_05427,187,1,63.4,2,1,2,5,One-Time Buyer
CUST_05428,259,1,69.15,1,1,2,4,One-Time Buyer
CUST_05429,103,1,58.0,4,1,1,6,New Customer
CUST_05430,329,1,72.0,1,1,2,4,One-Time Buyer
CUST_05431,96,1,128.0,4,1,4,9,New Customer
CUST_05432,125,1,62.0,4,1,2,7,New Customer
CUST_05433,128,1,8.56,3,1,1,5,One-Time Buyer
CUST_05434,58,1,47.63,5,1,1,7,New Customer
CUST_05435,231,1,56.0,2,1,1,4,One-Time Buyer
CUST_05436,322,1,72.08,1,1,2,4,One-Time Buyer
CUST_05437,75,1,148.0,5,1,4,10,New Customer
CUST_05438,74,1,97.23,5,1,3,9,New Customer
CUST_05439,171,1,63.0,3,1,2,6,One-Time Buyer
CUST_05440,259,1,103.16,1,1,3,5,One-Time Buyer
CUST_05441,165,1,93.42,3,1,3,7,One-Time Buyer
CUST_05442,173,1,68.0,3,1,2,6,One-Time Buyer
CUST_05443,101,1,80.48,4,1,3,8,New Customer
CUST_05444,137,1,38.61,3,1,1,5,One-Time Buyer
CUST_05445,242,1,176.0,2,1,5,8,One-Time Buyer
CUST_05446,75,1,74.0,5,1,2,8,New Customer
CUST_05447,347,1,52.03,1,1,1,3,One-Time Buyer
CUST_05448,240,1,126.0,2,1,4,7,One-Time Buyer
CUST_05449,233,1,30.73,2,1,1,4,One-Time Buyer
CUST_05450,129,2,313.90999999999997,3,5,5,13,Loyal Customer
CUST_05451,1,2,230.22,5,5,5,15,Champion
CUST_05452,75,2,140.6,5,5,4,14,Champion
CUST_05453,148,1,176.0,3,1,5,9,One-Time Buyer
CUST_05454,14,1,74.69,5,1,3,9,New Customer
CUST_05455,148,1,77.58,3,1,3,7,One-Time Buyer
CUST_05456,133,1,88.4,3,1,3,7,One-Time Buyer
CUST_05457,329,1,68.0,1,1,2,4,One-Time Buyer
CUST_05458,340,1,105.34,1,1,4,6,One-Time Buyer
CUST_05459,243,1,30.8,2,1,1,4,One-Time Buyer
CUST_05460,152,1,52.0,3,1,1,5,One-Time Buyer
CUST_05461,47,2,133.85,5,5,4,14,Champion
CUST_05462,298,1,38.85,1,1,1,3,One-Time Buyer
CUST_05463,75,3,421.66,5,5,5,15,Champion
CUST_05464,121,1,58.0,4,1,1,6,New Customer
CUST_05465,75,1,79.74,5,1,3,9,New Customer
CUST_05466,127,1,62.0,3,1,2,6,One-Time Buyer
CUST_05467,331,3,174.66,1,5,5,11,At Risk
CUST_05468,47,2,194.6,5,5,5,15,Champion
CUST_05469,47,2,170.2,5,5,5,15,Champion
CUST_05470,133,1,56.0,3,1,1,5,One-Time Buyer
CUST_05471,135,1,143.38,3,1,4,8,One-Time Buyer
CUST_05472,75,1,74.0,5,1,2,8,New Customer
CUST_05473,235,1,35.44,2,1,1,4,One-Time Buyer
CUST_05474,3,1,30.35,5,1,1,7,New Customer
CUST_05475,239,1,67.17,2,1,2,5,One-Time Buyer
CUST_05476,146,1,67.6,3,1,2,6,One-Time Buyer
CUST_05477,133,1,7.73,3,1,1,5,One-Time Buyer
CUST_05478,327,1,69.43,1,1,2,4,One-Time Buyer
CUST_05479,134,1,183.31,3,1,5,9,One-Time Buyer
CUST_05480,47,1,78.0,5,1,3,9,New Customer
CUST_05481,111,1,28.0,4,1,1,6,New Customer
CUST_05482,75,2,111.54,5,5,4,14,Champion
CUST_05483,133,1,190.0,3,1,5,9,One-Time Buyer
CUST_05484,218,1,68.0,2,1,2,5,One-Time Buyer
CUST_05485,249,1,25.42,2,1,1,4,One-Time Buyer
CUST_05486,93,3,231.66,4,5,5,14,Champion
CUST_05487,126,2,90.0,4,5,3,12,Champion
CUST_05488,21,3,218.4,5,5,5,15,Champion
CUST_05489,254,4,263.2,2,5,5,12,At Risk
CUST_05490,271,1,146.28,1,1,4,6,One-Time Buyer
CUST_05491,215,1,120.68,2,1,4,7,One-Time Buyer
CUST_05492,47,1,83.66,5,1,3,9,New Customer
CUST_05493,355,1,89.63,1,1,3,5,One-Time Buyer
CUST_05494,122,1,68.05,4,1,2,7,New Customer
CUST_05495,153,1,192.92,3,1,5,9,One-Time Buyer
CUST_05496,201,1,30.24,2,1,1,4,One-Time Buyer
CUST_05497,33,2,151.23000000000002,5,5,4,14,Champion
CUST_05498,47,1,78.0,5,1,3,9,New Customer
CUST_05499,126,1,68.05,4,1,2,7,New Customer
CUST_05500,129,1,57.0,3,1,1,5,One-Time Buyer
CUST_05501,113,1,53.0,4,1,1,6,New Customer
CUST_05502,226,1,260.47,2,1,5,8,One-Time Buyer
CUST_05503,143,1,71.6,3,1,2,6,One-Time Buyer
CUST_05504,334,1,67.41,1,1,2,4,One-Time Buyer
CUST_05505,75,1,81.81,5,1,3,9,New Customer
CUST_05506,257,1,58.0,2,1,1,4,One-Time Buyer
CUST_05507,170,2,284.0,3,5,5,13,Loyal Customer
CUST_05508,243,2,173.84,2,5,5,12,At Risk
CUST_05509,213,2,72.0,2,5,2,9,At Risk
CUST_05510,194,3,268.0,2,5,5,12,At Risk
CUST_05511,47,2,284.93,5,5,5,15,Champion
CUST_05512,123,1,22.26,4,1,1,6,New Customer
CUST_05513,122,1,36.25,4,1,1,6,New Customer
CUST_05514,102,1,351.27,4,1,5,10,New Customer
CUST_05515,134,1,8.0,3,1,1,5,One-Time Buyer
CUST_05516,47,1,82.68,5,1,3,9,New Customer
CUST_05517,75,2,154.0,5,5,4,14,Champion
CUST_05518,63,1,74.0,5,1,2,8,New Customer
CUST_05519,114,1,62.5,4,1,2,7,New Customer
CUST_05520,299,3,201.75,1,5,5,11,At Risk
CUST_05521,47,1,78.0,5,1,3,9,New Customer
CUST_05522,297,1,52.19,1,1,1,3,One-Time Buyer
CUST_05523,44,1,79.93,5,1,3,9,New Customer
CUST_05524,138,2,187.06,3,5,5,13,Loyal Customer
CUST_05525,9,8,1710.1100000000001,5,5,5,15,Champion
CUST_05526,36,1,73.83,5,1,2,8,New Customer
CUST_05527,272,1,20.78,1,1,1,3,One-Time Buyer
CUST_05528,184,1,118.72,2,1,4,7,One-Time Buyer
CUST_05529,32,2,228.0,5,5,5,15,Champion
CUST_05530,343,1,216.49,1,1,5,7,One-Time Buyer
CUST_05531,58,1,102.82,5,1,3,9,New Customer
CUST_05532,103,2,202.0,4,5,5,14,Champion
CUST_05533,282,1,69.15,1,1,2,4,One-Time Buyer
CUST_05534,47,1,78.0,5,1,3,9,New Customer
CUST_05535,125,1,66.62,4,1,2,7,New Customer
CUST_05536,159,2,143.18,3,5,4,12,Loyal Customer
CUST_05537,215,1,68.0,2,1,2,5,One-Time Buyer
CUST_05538,75,1,74.0,5,1,2,8,New Customer
CUST_05539,157,1,66.0,3,1,2,6,One-Time Buyer
CUST_05540,47,1,83.27,5,1,3,9,New Customer
CUST_05541,138,2,130.0,3,5,4,12,Loyal Customer
CUST_05542,47,1,190.0,5,1,5,11,New Customer
CUST_05543,129,1,8.62,3,1,1,5,One-Time Buyer
CUST_05544,57,1,53.0,5,1,1,7,New Customer
CUST_05545,283,1,73.91,1,1,2,4,One-Time Buyer
CUST_05546,345,1,67.41,1,1,2,4,One-Time Buyer
CUST_05547,173,1,93.28,3,1,3,7,One-Time Buyer
CUST_05548,171,1,104.0,3,1,4,8,One-Time Buyer
CUST_05549,98,2,199.2,4,5,5,14,Champion
CUST_05550,155,1,66.0,3,1,2,6,One-Time Buyer
CUST_05551,334,1,61.2,1,1,2,4,One-Time Buyer
CUST_05552,255,1,47.08,2,1,1,4,One-Time Buyer
CUST_05553,61,1,58.0,5,1,1,7,New Customer
CUST_05554,134,1,100.0,3,1,3,7,One-Time Buyer
CUST_05555,122,1,8.0,4,1,1,6,New Customer
CUST_05556,226,1,61.2,2,1,2,5,One-Time Buyer
CUST_05557,286,1,73.78,1,1,2,4,One-Time Buyer
CUST_05558,103,1,66.6,4,1,2,7,New Customer
CUST_05559,75,1,80.19,5,1,3,9,New Customer
CUST_05560,174,1,64.88,3,1,2,6,One-Time Buyer
CUST_05561,176,1,164.05,3,1,4,8,One-Time Buyer
CUST_05562,139,1,74.05,3,1,3,7,One-Time Buyer
CUST_05563,245,1,28.0,2,1,1,4,One-Time Buyer
CUST_05564,38,1,85.76,5,1,3,9,New Customer
CUST_05565,211,3,345.98,2,5,5,12,At Risk
CUST_05566,126,2,123.06,4,5,4,13,Champion
CUST_05567,148,1,68.0,3,1,2,6,One-Time Buyer
CUST_05568,224,1,136.0,2,1,4,7,One-Time Buyer
CUST_05569,145,1,62.32,3,1,2,6,One-Time Buyer
CUST_05570,103,1,74.0,4,1,2,7,New Customer
CUST_05571,324,1,36.04,1,1,1,3,One-Time Buyer
CUST_05572,15,1,58.0,5,1,1,7,New Customer
CUST_05573,286,2,205.58,1,5,5,11,At Risk
CUST_05574,363,1,73.08,1,1,2,4,One-Time Buyer
CUST_05575,89,1,79.02,4,1,3,8,New Customer
CUST_05576,248,1,28.8,2,1,1,4,One-Time Buyer
CUST_05577,162,1,29.96,3,1,1,5,One-Time Buyer
CUST_05578,126,1,48.49,4,1,1,6,New Customer
CUST_05579,298,2,271.1,1,5,5,11,At Risk
CUST_05580,320,1,194.26,1,1,5,7,One-Time Buyer
CUST_05581,123,1,48.0,4,1,1,6,New Customer
CUST_05582,298,1,95.2,1,1,3,5,One-Time Buyer
CUST_05583,221,1,73.0,2,1,2,5,One-Time Buyer
CUST_05584,138,1,215.5,3,1,5,9,One-Time Buyer
CUST_05585,284,2,306.0,1,5,5,11,At Risk
CUST_05586,136,1,66.35,3,1,2,6,One-Time Buyer
CUST_05587,334,1,68.0,1,1,2,4,One-Time Buyer
CUST_05588,359,1,174.44,1,1,5,7,One-Time Buyer
CUST_05589,9,1,81.41,5,1,3,9,New Customer
CUST_05590,328,1,136.0,1,1,4,6,One-Time Buyer
CUST_05591,167,1,72.32,3,1,2,6,One-Time Buyer
CUST_05592,297,1,79.9,1,1,3,5,One-Time Buyer
CUST_05593,365,1,100.33,1,1,3,5,One-Time Buyer
CUST_05594,331,2,145.86,1,5,4,10,At Risk
CUST_05595,257,1,25.02,2,1,1,4,One-Time Buyer
CUST_05596,80,4,176.5,4,5,5,14,Champion
CUST_05597,47,1,82.68,5,1,3,9,New Customer
CUST_05598,287,1,68.0,1,1,2,4,One-Time Buyer
CUST_05599,187,2,144.0,2,5,4,11,At Risk
CUST_05600,103,1,79.18,4,1,3,8,New Customer
CUST_05601,255,1,72.76,2,1,2,5,One-Time Buyer
CUST_05602,271,1,64.2,1,1,2,4,One-Time Buyer
CUST_05603,52,1,94.16,5,1,3,9,New Customer
CUST_05604,173,2,228.6,3,5,5,13,Loyal Customer
CUST_05605,179,1,101.83,2,1,3,6,One-Time Buyer
CUST_05606,47,5,598.93,5,5,5,15,Champion
CUST_05607,138,1,167.48,3,1,4,8,One-Time Buyer
CUST_05608,47,1,106.58,5,1,4,10,New Customer
CUST_05609,297,1,28.0,1,1,1,3,One-Time Buyer
CUST_05610,251,2,115.28,2,5,4,11,At Risk
CUST_05611,111,1,81.41,4,1,3,8,New Customer
CUST_05612,75,3,233.82999999999998,5,5,5,15,Champion
CUST_05613,83,1,81.22,4,1,3,8,New Customer
CUST_05614,74,2,137.79999999999998,5,5,4,14,Champion
CUST_05615,298,1,123.35,1,1,4,6,One-Time Buyer
CUST_05616,187,1,76.74,2,1,3,6,One-Time Buyer
CUST_05617,47,3,252.44,5,5,5,15,Champion
CUST_05618,251,1,68.0,2,1,2,5,One-Time Buyer
CUST_05619,237,1,176.0,2,1,5,8,One-Time Buyer
CUST_05620,283,1,234.4,1,1,5,7,One-Time Buyer
CUST_05621,249,1,292.0,2,1,5,8,One-Time Buyer
CUST_05622,177,1,68.0,3,1,2,6,One-Time Buyer
CUST_05623,215,3,238.45,2,5,5,12,At Risk
CUST_05624,244,1,73.95,2,1,2,5,One-Time Buyer
CUST_05625,11,2,216.0,5,5,5,15,Champion
CUST_05626,308,1,86.4,1,1,3,5,One-Time Buyer
CUST_05627,299,1,125.84,1,1,4,6,One-Time Buyer
CUST_05628,29,1,112.18,5,1,4,10,New Customer
CUST_05629,320,1,72.93,1,1,2,4,One-Time Buyer
CUST_05630,252,1,129.59,2,1,4,7,One-Time Buyer
CUST_05631,144,1,142.0,3,1,4,8,One-Time Buyer
CUST_05632,75,1,74.0,5,1,2,8,New Customer
CUST_05633,214,1,116.15,2,1,4,7,One-Time Buyer
CUST_05634,198,1,188.32,2,1,5,8,One-Time Buyer
CUST_05635,161,1,68.0,3,1,2,6,One-Time Buyer
CUST_05636,308,1,28.0,1,1,1,3,One-Time Buyer
CUST_05637,58,1,79.85,5,1,3,9,New Customer
CUST_05638,147,1,73.44,3,1,2,6,One-Time Buyer
CUST_05639,181,1,136.0,2,1,4,7,One-Time Buyer
CUST_05640,103,1,80.85,4,1,3,8,New Customer
CUST_05641,47,5,400.0,5,5,5,15,Champion
CUST_05642,232,1,160.76,2,1,4,7,One-Time Buyer
CUST_05643,320,1,136.0,1,1,4,6,One-Time Buyer
CUST_05644,31,1,79.51,5,1,3,9,New Customer
CUST_05645,188,1,73.07,2,1,2,5,One-Time Buyer
CUST_05646,190,1,63.0,2,1,2,5,One-Time Buyer
CUST_05647,320,1,28.0,1,1,1,3,One-Time Buyer
CUST_05648,248,1,28.0,2,1,1,4,One-Time Buyer
CUST_05649,47,1,157.62,5,1,4,10,New Customer
CUST_05650,47,1,74.0,5,1,2,8,New Customer
CUST_05651,283,1,68.0,1,1,2,4,One-Time Buyer
CUST_05652,347,1,67.16,1,1,2,4,One-Time Buyer
CUST_05653,60,1,62.32,5,1,2,8,New Customer
CUST_05654,138,1,48.0,3,1,1,5,One-Time Buyer
CUST_05655,84,1,72.0,4,1,2,7,New Customer
CUST_05656,170,1,28.84,3,1,1,5,One-Time Buyer
CUST_05657,331,1,100.0,1,1,3,5,One-Time Buyer
CUST_05658,138,1,52.2,3,1,1,5,One-Time Buyer
CUST_05659,36,1,47.08,5,1,1,7,New Customer
CUST_05660,75,1,78.81,5,1,3,9,New Customer
CUST_05661,84,1,78.44,4,1,3,8,New Customer
CUST_05662,75,1,69.0,5,1,2,8,New Customer
CUST_05663,202,1,34.08,2,1,1,4,One-Time Buyer
CUST_05664,286,1,201.1,1,1,5,7,One-Time Buyer
CUST_05665,237,1,140.0,2,1,4,7,One-Time Buyer
CUST_05666,124,1,8.86,4,1,1,6,New Customer
CUST_05667,205,1,65.94,2,1,2,5,One-Time Buyer
CUST_05668,103,1,74.0,4,1,2,7,New Customer
CUST_05669,138,2,292.0,3,5,5,13,Loyal Customer
CUST_05670,262,1,61.2,1,1,2,4,One-Time Buyer
CUST_05671,285,1,73.27,1,1,2,4,One-Time Buyer
CUST_05672,188,1,59.36,2,1,1,4,One-Time Buyer
CUST_05673,138,1,95.7,3,1,3,7,One-Time Buyer
CUST_05674,336,1,386.48,1,1,5,7,One-Time Buyer
CUST_05675,272,2,189.12,1,5,5,11,At Risk
CUST_05676,142,1,28.0,3,1,1,5,One-Time Buyer
CUST_05677,75,2,125.08,5,5,4,14,Champion
CUST_05678,123,1,32.4,4,1,1,6,New Customer
CUST_05679,84,1,57.0,4,1,1,6,New Customer
CUST_05680,71,1,66.6,5,1,2,8,New Customer
CUST_05681,317,2,200.8,1,5,5,11,At Risk
CUST_05682,69,1,74.0,5,1,2,8,New Customer
CUST_05683,47,2,148.4,5,5,4,14,Champion
CUST_05684,138,2,102.6,3,5,3,11,Loyal Customer
CUST_05685,56,1,105.84,5,1,4,10,New Customer
CUST_05686,138,1,67.35,3,1,2,6,One-Time Buyer
CUST_05687,195,2,169.88,2,5,5,12,At Risk
CUST_05688,237,1,68.0,2,1,2,5,One-Time Buyer
CUST_05689,138,5,941.5,3,5,5,13,Loyal Customer
CUST_05690,173,1,5.3,3,1,1,5,One-Time Buyer
CUST_05691,126,1,62.0,4,1,2,7,New Customer
CUST_05692,120,1,79.92,4,1,3,8,New Customer
CUST_05693,257,2,56.0,2,5,1,8,At Risk
CUST_05694,187,1,72.08,2,1,2,5,One-Time Buyer
CUST_05695,103,1,30.0,4,1,1,6,New Customer
CUST_05696,236,1,67.25,2,1,2,5,One-Time Buyer
CUST_05697,215,1,37.0,2,1,1,4,One-Time Buyer
CUST_05698,93,1,22.0,4,1,1,6,New Customer
CUST_05699,207,1,190.55,2,1,5,8,One-Time Buyer
CUST_05700,331,1,133.9,1,1,4,6,One-Time Buyer
CUST_05701,138,1,62.0,3,1,2,6,One-Time Buyer
CUST_05702,324,1,125.15,1,1,4,6,One-Time Buyer
CUST_05703,223,1,68.0,2,1,2,5,One-Time Buyer
CUST_05704,299,1,68.0,1,1,2,4,One-Time Buyer
CUST_05705,26,1,28.0,5,1,1,7,New Customer
CUST_05706,103,1,74.0,4,1,2,7,New Customer
CUST_05707,154,1,176.0,3,1,5,9,One-Time Buyer
CUST_05708,51,1,128.26,5,1,4,10,New Customer
CUST_05709,69,2,138.46,5,5,4,14,Champion
CUST_05710,138,1,66.34,3,1,2,6,One-Time Buyer
CUST_05711,227,1,73.64,2,1,2,5,One-Time Buyer
CUST_05712,231,1,136.0,2,1,4,7,One-Time Buyer
CUST_05713,187,3,242.0,2,5,5,12,At Risk
CUST_05714,111,2,39.33,4,5,1,10,Champion
CUST_05715,47,1,165.31,5,1,4,10,New Customer
CUST_05716,206,2,150.0,2,5,4,11,At Risk
CUST_05717,75,3,214.69,5,5,5,15,Champion
CUST_05718,32,1,69.0,5,1,2,8,New Customer
CUST_05719,86,1,62.07,4,1,2,7,New Customer
CUST_05720,132,1,85.61,3,1,3,7,One-Time Buyer
CUST_05721,153,1,63.0,3,1,2,6,One-Time Buyer
CUST_05722,288,1,73.44,1,1,2,4,One-Time Buyer
CUST_05723,318,1,69.15,1,1,2,4,One-Time Buyer
CUST_05724,214,1,73.27,2,1,2,5,One-Time Buyer
CUST_05725,176,2,304.57,3,5,5,13,Loyal Customer
CUST_05726,116,1,27.4,4,1,1,6,New Customer
CUST_05727,22,4,348.0,5,5,5,15,Champion
CUST_05728,297,1,68.0,1,1,2,4,One-Time Buyer
CUST_05729,145,1,172.8,3,1,5,9,One-Time Buyer
CUST_05730,349,1,78.03,1,1,3,5,One-Time Buyer
CUST_05731,141,1,115.0,3,1,4,8,One-Time Buyer
CUST_05732,173,1,88.0,3,1,3,7,One-Time Buyer
CUST_05733,345,1,23.0,1,1,1,3,One-Time Buyer
CUST_05734,222,1,176.0,2,1,5,8,One-Time Buyer
CUST_05735,138,2,334.4,3,5,5,13,Loyal Customer
CUST_05736,334,1,156.0,1,1,4,6,One-Time Buyer
CUST_05737,194,1,63.0,2,1,2,5,One-Time Buyer
CUST_05738,271,1,127.4,1,1,4,6,One-Time Buyer
CUST_05739,233,1,68.0,2,1,2,5,One-Time Buyer
CUST_05740,58,2,140.0,5,5,4,14,Champion
CUST_05741,319,1,66.5,1,1,2,4,One-Time Buyer
CUST_05742,61,2,153.01,5,5,4,14,Champion
CUST_05743,297,1,292.99,1,1,5,7,One-Time Buyer
CUST_05744,47,1,85.12,5,1,3,9,New Customer
CUST_05745,92,2,256.82,4,5,5,14,Champion
CUST_05746,137,1,130.83,3,1,4,8,One-Time Buyer
CUST_05747,103,2,250.6,4,5,5,14,Champion
CUST_05748,81,1,103.47,4,1,4,9,New Customer
CUST_05749,320,1,25.2,1,1,1,3,One-Time Buyer
CUST_05750,193,1,68.4,2,1,2,5,One-Time Buyer
CUST_05751,299,1,51.05,1,1,1,3,One-Time Buyer
CUST_05752,297,2,253.76,1,5,5,11,At Risk
CUST_05753,282,1,187.68,1,1,5,7,One-Time Buyer
CUST_05754,64,4,398.8,5,5,5,15,Champion
CUST_05755,47,2,91.58999999999999,5,5,3,13,Champion
CUST_05756,40,1,144.0,5,1,4,10,New Customer
CUST_05757,305,2,284.4,1,5,5,11,At Risk
CUST_05758,297,1,68.84,1,1,2,4,One-Time Buyer
CUST_05759,138,3,420.41,3,5,5,13,Loyal Customer
CUST_05760,138,1,59.4,3,1,1,5,One-Time Buyer
CUST_05761,75,1,74.0,5,1,2,8,New Customer
CUST_05762,138,1,66.81,3,1,2,6,One-Time Buyer
CUST_05763,196,1,24.67,2,1,1,4,One-Time Buyer
CUST_05764,103,3,119.84,4,5,4,13,Champion
CUST_05765,58,1,78.81,5,1,3,9,New Customer
CUST_05766,109,1,122.0,4,1,4,9,New Customer
CUST_05767,259,1,176.0,1,1,5,7,One-Time Buyer
CUST_05768,196,2,402.24,2,5,5,12,At Risk
CUST_05769,171,2,304.0,3,5,5,13,Loyal Customer
CUST_05770,174,1,154.8,3,1,4,8,One-Time Buyer
CUST_05771,75,1,74.0,5,1,2,8,New Customer
CUST_05772,171,2,225.2,3,5,5,13,Loyal Customer
CUST_05773,297,3,615.57,1,5,5,11,At Risk
CUST_05774,102,2,116.0,4,5,4,13,Champion
CUST_05775,141,1,68.0,3,1,2,6,One-Time Buyer
CUST_05776,240,1,136.0,2,1,4,7,One-Time Buyer
CUST_05777,75,2,222.0,5,5,5,15,Champion
CUST_05778,228,1,68.0,2,1,2,5,One-Time Buyer
CUST_05779,239,1,55.26,2,1,1,4,One-Time Buyer
CUST_05780,75,3,242.52,5,5,5,15,Champion
CUST_05781,205,1,44.0,2,1,1,4,One-Time Buyer
CUST_05782,136,1,67.74,3,1,2,6,One-Time Buyer
CUST_05783,272,1,135.03,1,1,4,6,One-Time Buyer
CUST_05784,75,1,79.37,5,1,3,9,New Customer
CUST_05785,75,1,74.0,5,1,2,8,New Customer
CUST_05786,75,2,163.56,5,5,4,14,Champion
CUST_05787,192,1,96.0,2,1,3,6,One-Time Buyer
CUST_05788,135,7,1224.2,3,5,5,13,Loyal Customer
CUST_05789,66,1,115.3,5,1,4,10,New Customer
CUST_05790,194,1,69.15,2,1,2,5,One-Time Buyer
CUST_05791,345,1,71.69,1,1,2,4,One-Time Buyer
CUST_05792,225,1,72.76,2,1,2,5,One-Time Buyer
CUST_05793,358,1,103.5,1,1,4,6,One-Time Buyer
CUST_05794,351,1,66.0,1,1,2,4,One-Time Buyer
CUST_05795,47,1,84.05,5,1,3,9,New Customer
CUST_05796,146,1,72.76,3,1,2,6,One-Time Buyer
CUST_05797,319,1,23.0,1,1,1,3,One-Time Buyer
CUST_05798,138,2,174.0,3,5,5,13,Loyal Customer
CUST_05799,47,1,129.28,5,1,4,10,New Customer
